4540645.17334,1307.53756131,0.0778461170123
1902162.41455,666.191003453,0.0447475967348
7531345.99731,1533.99615459,0.0548780165434
2369763.99536,759.167510557,0.0508507347254
2012942.66968,591.360377267,0.0413458662631
2059487.76489,675.164010481,0.047026053751
3893763.52661,1033.74408305,0.0501979937041
3356884.24805,914.525035449,0.0391161240816
7443673.56079,1717.05976099,0.0848774803026
2926264.32861,753.574646815,0.0468147673168
8344054.84131,1781.11597913,0.0744423095514
4106968.61572,1108.315228,0.0614977583623
2424481.47949,627.720460017,0.0405907863254
10294089.3347,2192.87437667,0.0993554158812
8477421.27319,1846.87094835,0.0877720478055
2320839.4812,836.735011105,0.0495937414337
2264978.04565,711.439532319,0.0452196397066
1976263.01147,673.963865167,0.041902121701
9938430.26367,2074.42139639,0.0899387250459
5224050.90088,1275.86994883,0.0583954919519
5935881.5332,1382.62204648,0.0740920536664
5099085.64819,1286.78888636,0.0725813273395
6279039.50317,1519.35941857,0.0821366099913
6683476.6626,1563.59220295,0.0811375782458
12041067.876,2376.82712076,0.0959089357357
14575588.3301,2830.06538219,0.131494933657
5679828.59985,1310.74141512,0.0656621214593
5247616.30005,1255.33041517,0.0695443916763
6900278.33496,1608.54809263,0.089466493257
5864718.60352,1395.46499588,0.0827085372559
5792073.11279,1557.80692023,0.0639674871906
8126100.06592,1841.22850715,0.107831419482
1913656.83838,606.338695212,0.0429593091406
3465806.72607,973.429150815,0.040928580276
3430454.05151,969.335056489,0.037179426177
4787024.85352,1170.13338235,0.0412595768078
6213724.45312,1420.33795044,0.0622413204515
3921254.96704,1011.55957791,0.0334429228297
6996809.53125,1677.54936875,0.0895863921718
3560708.93555,1434.18245067,0.0654241756931
6362428.9856,1538.16926558,0.0730435518175
7371229.40552,1578.53426616,0.0588074910576
5488642.2876,1381.42142824,0.076328970901
7730155.60181,1747.9875343,0.0856742888389
3124689.56543,849.104424528,0.0527187031733
5344239.01245,1378.46945252,0.0753118127054
3437116.42456,936.17441841,0.0661632422781
9889487.44629,2057.45755208,0.0933954013196
5898936.47827,1345.09593133,0.0698440445548
6835704.56543,1564.417432,0.081200658695
2341842.4292,768.001902457,0.0336923503359
5746067.96265,1318.78942394,0.0652861864366
10211294.707,2126.84705041,0.0992290971819
2992750.78491,977.414935217,0.0495973662268
5181056.63086,1254.20421693,0.0579772618789
5681759.58984,1253.05627943,0.0555536044446
4651974.52515,1145.92740458,0.0658366532318
6915460.85815,1659.17157295,0.0880611269214
5179354.43115,1330.11407704,0.0756611245045
2022634.22607,613.162651893,0.0417187802108
4723714.00635,1191.37557168,0.0504787648637
2958871.51978,810.014034671,0.0569402778785
2337312.38159,686.324534011,0.0433123972834
1875430.55786,656.926760379,0.0385685542343
15057658.6084,2900.56775748,0.143887572204
1213302.32666,757.990664053,0.0540948064072
8002251.30981,1755.43785861,0.0837266395374
6373163.82568,1547.25727343,0.0702788905404
11850906.5442,2335.68533646,0.108572715765
11808973.8611,2364.28484311,0.106169072953
8130694.1748,1796.39689942,0.0802637322965
6594449.7876,1585.50618144,0.093990175464
1302686.1145,686.835974409,0.0462668951304
6696764.80225,1783.93382774,0.0964476311751
3190059.52515,830.605562403,0.0499723571636
14163582.7881,2943.16123879,0.146939613242
2321443.48755,652.21941394,0.0448225571587
9927686.27197,2206.58849537,0.113086957113
2142575.24414,732.289967835,0.0444182995577
3454550.24414,1075.45145403,0.0571525083986
3607025.24048,1060.11746303,0.0555326457367
1755919.66553,573.223766519,0.0403413588191
5912837.77588,1419.58973322,0.0645985142353
3434737.00562,970.331105929,0.0406746211572
8385749.58252,1838.13766257,0.0916707451179
2897354.38843,775.038181939,0.0466357686219
1992598.6377,703.455291206,0.0384903839182
3188064.47388,830.190285993,0.0514834611248
1898785.46997,546.878564823,0.0342625782458
14141957.5305,2897.77020022,0.150897410334
9035587.19971,1914.97552487,0.076456044869
6814015.24658,1561.58724094,0.0819861226919
1740782.90039,576.34672502,0.0312692593532
5578703.29468,1327.88509668,0.0676424361345
4589825.93262,1163.64090867,0.072750885175
2505866.75903,775.002948516,0.0498296113689
2929467.39258,779.784164825,0.046179586294
4566745.56885,1101.37398782,0.0570395957197
6198734.11377,1515.51453119,0.0842774192769
7884625.64941,1762.01586441,0.0861300935325
13046857.4158,2556.76363242,0.104587162546
8385163.87939,1835.65016227,0.0671798340221
9176860.62378,1938.18870608,0.0884931406492
6815104.28833,1544.02462052,0.0600735103079
7334961.56982,1567.28829354,0.0522102184841
6248097.90527,1324.27561339,0.0451663932594
7291491.41602,1553.93164021,0.0596686862553
9073447.41577,1866.94235905,0.0724438684261
12556715.4163,2693.04442526,0.120455736719
8039617.33887,1692.72121987,0.0644956088675
10505985.7434,2322.24651114,0.139256075382
7574239.59961,1687.71484396,0.0812393507106
5097337.69043,1201.56084087,0.0458657721264
12483237.1289,2620.35104823,0.113955327364
9027671.05591,1948.53943143,0.0854176862795
7238796.43799,1567.14347377,0.0637601659174
4776793.35205,1174.68310299,0.046366704128
4681918.59741,1168.17048815,0.0416054898975
8638590.30029,2014.54226913,0.0910470819436
9709713.19336,2184.75457729,0.109351586669
10450298.1885,2216.83643872,0.0970006767208
8672295.68481,1815.55797052,0.0757700720224
8342682.09961,1800.64240917,0.0800409280138
8823214.90723,1862.38260682,0.0870656827025
11163080.5884,2389.09163414,0.109876876088
11211959.3445,2405.9735311,0.124476032301
11145427.1301,2051.47532055,0.0739697001281
10408923.7537,2255.07601573,0.104828093279
10184388.9697,2149.63016417,0.091736831134
6462181.54907,1407.16186084,0.0611641183899
6112205.62866,1382.59638339,0.0590995912485
9008535.03662,1917.68343105,0.0847755190207
4806307.29858,1116.67937696,0.0564782422177
7652339.45068,1622.30905433,0.0635741809866
9908605.16235,2159.24509177,0.0913405038549
9078279.46655,1937.07808249,0.0828099320862
11380303.2349,2504.78517657,0.120292787485
11799657.5208,2593.92378169,0.128826380329
10391965.8179,2306.5081267,0.107557823376
11882534.5129,2539.62965822,0.113712886093
8161782.19849,1679.63076236,0.0688922171065
6256682.1167,1393.18716459,0.0543869030356
7394337.22412,1547.20542764,0.0629880924328
8277421.95923,1844.22744099,0.0925680043987
8078081.56128,1582.45874523,0.0462717290821
8614457.50122,1766.03653682,0.0558930977499
15234229.7974,3421.86714342,0.181139126547
8889417.66357,1997.78824323,0.107989459469
6496381.12061,1415.60899867,0.0443794032168
6532264.58862,1373.57980703,0.0412340864873
11255758.9563,2393.8659448,0.102911976448
11398514.9414,2358.62178653,0.0977921983759
9747317.16431,2017.58574107,0.0776631531564
9917637.80273,2023.6248534,0.0785341668479
6563938.31543,1432.79082855,0.0526871707028
9824144.94141,2125.81048414,0.104722733287
11113112.7905,2442.31664754,0.114219482611
11228496.3062,2351.07439125,0.094482421875
11802064.3945,2347.21222007,0.0944809113375
7789220.10132,1559.36835187,0.0479387960412
3993625.90942,1029.43931827,0.0682443853321
10994910.5786,2415.42457338,0.123098044458
9094999.46045,1849.08380781,0.071840408691
7825808.24341,1727.13354207,0.0756886918141
6866984.77295,1505.98298404,0.0650218423724
9049790.50049,1845.14100061,0.0720743531878
9325867.15942,1981.97542942,0.0860740148274
11502779.2493,2440.03593803,0.11432767486
11563985.2258,2592.9141935,0.129116969983
7234357.90649,1605.30542386,0.0675053548555
9702099.05273,2032.61448474,0.0817051627151
11623040.5737,2357.61307127,0.0976003601121
9243072.53174,2108.9045036,0.109442218919
10242391.8823,2402.64249851,0.135205946684
11816295.1501,2387.13977424,0.0964417778422
7435492.02026,1637.22935213,0.0675744619465
7296158.73779,1612.27507209,0.0697898540217
11017020.8716,2269.48247728,0.0856042376619
9858344.51294,2096.05656626,0.0894181560567
10881265.8691,2287.89231818,0.0946253564869
9583732.11182,2085.33936315,0.0861808853562
6140191.2561,1455.86478343,0.0534717061219
10721835.6482,2189.32560118,0.0797518488979
9120587.36572,1848.54278915,0.0648041361538
10967107.9834,2383.97799877,0.113493102886
7683628.80981,1674.88470447,0.0784046382565
5959941.11938,1367.39587468,0.0543674548651
9322719.00513,2142.45269575,0.1005738532
9955305.83496,2072.7430516,0.0796648041739
9110621.26099,1881.36533237,0.0673114396027
